Candidate,Party,Type,Date,Title,Speech
Rick Perry,R,p,"August 13, 2011",Press Release - The Perry Job Creation Record: Best in the Nation,"Government does not create jobs, the private sector creates jobs. What government can do is create an environment that allows the entrepreneurial spirit to flourish. An environment where small business owners feel they have a fair chance to grow their company without interference. In June of 2011, 32,000 net new jobs were created in Texasmore than any of the other states. From June 2010 to June 2011, Texas led all other states by far, adding 220,000 net new jobs. The model for success story is proven and clear. Texas' economic climate under Gov. Perry has consistently outperformed Washington's broken model, reaffirming the need for low taxes, responsible spending, fair and predictable regulations, and tort reform. Recent acclaim for the fiscally conservative model of good government under Gov. Perry's leadership: ""From June 2009 to June 2011 the state added 262,000 jobs, or half of the USA's 524,000 payroll gains, according to the Federal Reserve Bank of Dallas and the Bureau of Labor Statistics."" USA Today: Texas Bucks National Unemployment Trend (July 25, 2011) ""Mr. Perry is continuing the Reagan tradition of removing senseless roadblocks and allowing free enterprise to do what it does best: hire employees and generate wealth. During a time when most companies appear to be insecure about adding to their payrolls because of the uncertainty surrounding our economy, this country would be wise to carefully study why Texas employers seem to be largely immune to this insecurity. In short, the Reagan Revolution is alive and well - deep in the heart of Texas."" Michael Reagan (June 25, 2011) ""Between 2001 and last June, Texas  a right-to-work state that taxes neither personal income nor capital gains  added more jobs than the other 49 states combined. And since the recovery began two Junes ago, Texas has created 37 percent of America's net new jobs."" Washington Post: Rick Perry: A Texan's ""Exceptionalism"" (June 24, 2011) ""Texas notched one of the biggest increases in size in a half-century, surpassing $1 trillion in annual economic output. The state gained nearly a full percentage point in its share of the U.S. economy during the decade, reaching 8.3% in 2010. This growth in economic clout has been matched only twice in the past 50 years  by California in the 1980s and Texas itself during the 1970s oil boom."" USA Today: Texas Wins in U.S. Economy Shift (June 21, 2011) ""What explains this Lone Star success? Texas is a big state, but its population of 24.7 million isn't that much bigger than the Empire State, about 19.5 million. California is a large state too36.9 millionand yet it's down 11,400 jobs. Mr. Fisher argues that Texas is doing so well relative to other states precisely because it has rejected the economic model that now prevails in Washington, and we'll second that notion. Mr. Fisher notes that all states labor under the same Fed monetary policy and interest rates and federal regulation, but all states have not preformed equally well. Texas stands out for its free market and business-friendly climate."" Wall Street Journal: The Lone Star Jobs Surge (June 10, 2011) ""It's no big secret why Texas has been attracting businesses, while corporations are fleeing California. As Perry told the Golden State visitors, Texas' low taxes and regulatory sanity offer a friendly business climate for companies looking to set up shop."" Human Events: Gov Rick Perry's Business-Friendly Texas Thriving (May 16, 2011) ""Whatever they are drinking in Texas, other states may want to imbibe. California  which boasted zero regions in the top 150  is a prime example. Indeed, a group of California officials, led by Lt. Gov. Gavin Newsom, recently trekked to the Lone Star State to learn possible lessons about what drives job creation."" Forbes (Yahoo! Finance): The Best Cities for Jobs (May 11, 2011) Help Gov. Perry replace job-stifling government growth with sound fiscal policies and job creation. Let's get America working again!"
Rick Perry,R,p,"August 13, 2011",Press Release - Texas Gov. Rick Perry: It Is Time to Get America Working Again,"Announces the launch of presidential campaign CHARLESTON, S.C.  Determined to get America working again, Texas Gov. Rick Perry today announced his candidacy for president of the United States of America while speaking to an overflow crowd at the RedState Gathering 2011. Perry was joined by his wife, Anita, and their adult children at the announcement. ""It is time to get America working again,"" Gov. Rick Perry said. ""That's why, with the support of my family, and an unwavering belief in the goodness of America, I declare to you today my candidacy for President of the United States."" ""It is time for Americans to believe again  to believe that the promise of our future is far greater than even the best days of our past. It is time to believe again in the potential of private enterprise, set free from the shackles of an overbearing federal government. And it is time to truly restore our standing in the world and renew our faith in freedom as the best hope of peace in a world beset with strife."" Perry underscored the urgent need for new leadership in light of the continued uncertainty and instability in the U.S. economy, continued overreach by an increasingly intrusive federal government into the lives of Americans and the rights of the states, and the misguided policies that are harming the future prosperity of our country. ""One in six work-eligible Americans cannot find a full-time job,"" Perry continued. ""That is not a recovery, that is an economic disaster."" Perry spoke not only of the need for new leadership to create jobs, but the need to get serious about federal spending, saying, ""Mr. President, you can't win the future by selling it off to foreign creditors."" Last week, that failed leadership, and Barack Obama's tax, spend and borrow agenda, led to the first ever downgrade in the credit rating of the United States. ""In reality, this is just the most recent downgrade,"" Perry said. ""The fact is for nearly three years, President Obama has been downgrading American jobs, downgrading our standing in the world, downgrading our financial stability, downgrading confidence, and downgrading the hope of a better future for our children."" As president, Perry has pledged to get the federal government's fiscal house in order, restore the country's good credit, and repeal Obama's misguided one-size-fits-all government-run health care plan. He also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again. ""I will work every day to make Washington, D.C. as inconsequential in your lives as I can, and free our families, small businesses and states from a burdensome and costly federal government so they can create, innovate and succeed,"" he continued. ""With the help and courage of the American people, we will get our country working again."" After announcing his candidacy in South Carolina, Perry is set to travel to New Hampshire on Saturday and Iowa on Sunday to begin a vigorous campaign in all three early states. To view the full text of Gov. Rick Perry's speech, and for more information about his record, presidential campaign trail and plan to get America working again, please visit: www.rickperry.org"
Rick Perry,R,p,"August 13, 2011",Press Release - Rick Perry Announces his Candidacy for President and His Plan to Put America Back to Work,"Live from the RedState Gathering in South Carolina, Texas Governor Rick Perry announces his candidacy for President of the United States and his plan to put America back to work. 1:33 - With Governor Perry's speech concluded, the boisterous crowd of conservative activists, bloggers and grassroots volunteers have swarmed the stage trying to talk to and shake the hand of the man many of them believe is the candidate that can turn this country around, brining it back to the vision the Founders had more than 200 years ago. Several bloggers said afterword that they were moved by the Governor's vision of a better America, his patriotism and his desire to restore fiscal sanity to Washington. Stay tuned to RickPerry.org for more on Governor Perry's plan to get America working again and join the campaign today! 1:30 - Governor Perry: As President, ""I will work every day to make Washington, D.C. as inconsequential in your lives as I can."" 1:28 - ""We will repeal this President's one size fits all Government healthcare plan."" 1:25 - ""I declare for you today that I'm a candidate for President of the United States."" The crowd chants ""Perry, Perry, Perry!"" at the top of their lungs. 1:23 - ""Revitalizing the economy is our country's most urgent need. Stopping the generational theft posed by record debt is our long-term mission."" 1:22 - ""America is not broken, Washington DC is broken."" 1:20 - ""It's time to get America working again. It's time to give a pink slip to the current residents of the White House."" The crowd goes wild. 1:19 - ""We don't need a President who apologizes for America."" 1:17 - ""Our President has insulted our friends."" Including Israel, our greatest friend in the Middle East. 1:14 - The crowd goes nuts as the Governor talks about the importance of turning around the rising unemployment rate and cutting the excessive spending in Washington. 1:11 - ""Not everyone values life like we do in America."" 1:10 - ""At age 8, I was blessed to meet my future wife, Anita Thigpen, at a piano recital. We had our first date eight years later. And she finally agreed to marry me 16 years after that I'm persistent."" 1:09 - ""I am also the product of a place called Paint Creek, a community too small to be called a town along the rolling plains of West Texas."" 1:07 - Governor Perry asks for a moment of silence to honor the members of our Armed Forces who bravely put their lives on the line to protect our freedoms. 1:05 - With a standing ovation and raucous applause, Governor Perry enters the room. 1:00pm Eastern - About 700 conservative activists are crammed into a ballroom and overflow space at the Francis Marion hotel in Charleston, South Carolina awaiting Texas Governor Rick Perry."
Rick Perry,R,p,"August 14, 2011",Press Release - Texas Gov. Rick Perry: It Is Time to Get America Working Again,"Perry Begins Iowa Campaign, Will Barnstorm State for Three Days WATERLOO, IOWA  Texas Gov. Rick Perry brought his presidential campaign to Iowa today, just one day after launching his bid for the presidency. Perry's three-day visit takes him to Waterloo today; the State Fair in Des Moines on Monday, in addition to visits to Iowa City and Cedar Rapids, and; stops in Cedar Rapids, Dubuque and Walcott on Tuesday. ""Because I have immense respect for the Iowa Caucuses, and the role you play in vetting the candidates for the rest of the nation, you can bet I will campaign in this state like my life depended upon it,"" said Perry. ""It is time to get America working again. It is time for Americans to believe again  to believe that the promise of our future is far greater than even the best days of our past. It is time to believe again in the potential of private enterprise, set free from the shackles of an overbearing federal government. And it is time to truly restore our standing in the world and renew our faith in freedom as the best hope of peace in a world beset with strife."" Perry underscored the urgent need for new leadership in light of the continued uncertainty and instability in the U.S. economy, continued overreach by an increasingly intrusive federal government into the lives of Americans and the rights of the states, and the misguided policies that are harming the future prosperity of our country. ""One in six work-eligible Americans cannot find a full-time job,"" Perry continued. ""That is not a recovery, that is an economic disaster."" Joined by his wife, Anita, and their two children Griffin and Sydney, Perry talked about his experience running for Commissioner of Agriculture in Texas twice, saying, ""I spent a lot of time traveling to small town diners, potluck suppers and pretty much anywhere two or more voters gathered together."" He said he would do the same in Iowa. In Waterloo, Perry defended the Tea Party message, voicing his frustration with the federal government's out of control spending and failed economic policies. ""We're indignant about a government that borrows trillions of dollars because they don't have the courage to say no. We're indignant about failed stimulus plans that have prolonged our economic misery. We're indignant that Iowa companies like Rockwell Collins, HNI Corporation and Heartland Express hit their 52-week low on this week's stock market because of our president's failed experiment in Keynesian economics."" Perry spoke not only of the need for new leadership to create jobs, but the need to get serious about federal spending, saying, ""Mr. President, you can't win the future by selling it off to foreign creditors."" Last week, that failed leadership, and Barack Obama's tax, spend and borrow agenda, led to the first ever downgrade in the credit rating of the United States. ""In reality, this is just the most recent downgrade,"" Perry said. ""The fact is for nearly three years, President Obama has been downgrading American jobs, downgrading our standing in the world, downgrading our financial stability, downgrading confidence, and downgrading the hope of a better future for our children."" As president, Perry has pledged to get the federal government's fiscal house in order, restore the country's good credit, and repeal Obama's misguided one-size-fits-all government-run health care plan. He also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again. ""I will work every day to make Washington, D.C. as inconsequential in your lives as I can, and free our families, small businesses and states from a burdensome and costly federal government so they can create, innovate and succeed,"" he continued. ""With the help and courage of the American people, we will get our country working again."" To view the full text of Gov. Rick Perry's announcement speech, and for more information about his record, presidential campaign trail and plan to get America working again, please visit www.rickperry.org."
Rick Perry,R,p,"August 15, 2011",Press Release - Perry: Obama Administration Should Impose Freeze on New Federal Regulations,"Perry Visits Iowa State Fairgrounds DES MOINES, IOWA  Texas Gov. Rick Perry today called on the Obama Administration to put a six-month freeze on new federal regulations in an effort to ease the burden on small businesses that continue to struggle under President Obama's job-killing economic policies. The governor's call was made at a campaign stop at the Iowa State Fairgrounds, where he also highlighted his record of job creation in Texas and the importance of pursuing policies that will open doors to job growth and get America working again. ""It is hard enough for small businesses to keep their doors open under this Administration's failed economic experiment, and the last thing employers need is additional regulations that kill jobs,"" said Gov. Perry. ""While the president issues executive orders to study what regulations harm business, I believe we need immediate action, not bureaucratic studies. So, starting today, the president should put a six-month freeze on all pending federal regulations. The Department of Labor, the EPA and hosts of other federal agencies have already done enough damage. Let's give small businesses a reprieve from burdensome regulations."" The governor added, ""Our nation cannot and must not endure four more years of rising unemployment, rising taxes and rising debt. The greatest threat to our economy is a President trying to spend our way out of our economic spiral."" Under President Obama, America has lost 2.5 million jobs, unemployment has gone up and there are one in six work-eligible Americans that cannot find a full time job. In contrast, under Gov. Perry's leadership of Texas, the state is responsible for 40 percent of net new jobs created since June 2009 and the unemployment rate remains well below the national average. Gov. Perry noted that President Obama is scheduled to visit the Iowa State Fairgrounds on Monday, underscoring that after a failed stimulus package and the first ever downgrading of our nation's credit, Iowans and all Americans deserve the right to know the president's plan to stop the record deficit spending and restore our nation's good credit. As president, Gov. Perry has pledged to get the federal government's fiscal house in order, simplify and limit taxes, restore the country's good credit, and repeal Obama's misguided one-size-fits-all, government-run health care plan. He also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again. ""I will work every day to make Washington, D.C. as inconsequential in your lives as I can, and free our families, small businesses and states from a burdensome and costly federal government so they can create, innovate and succeed,"" he continued. ""With the help and courage of the American people, we will get our country working again."""
Rick Perry,R,p,"August 16, 2011","Press Release - Perry: Americans Need Work, Not Symbolism; We Need New Jobs, Not New Agencies","Criticizes Obama Proposal to Create Jobs Agency; Pledges to Get America Working Again CEDAR RAPIDS, IOWA  Texas Gov. Rick Perry today visited Cedar Rapids, Iowa where he criticized President Obama's proposal to create a new jobs agency as a solution to economic recovery. He also reiterated his call for the Administration to issue a six-month freeze on new regulations to help free employers to create more jobs for Americans. ""What is this president's plan to fix the economy? Apparently to create a new jobs agency,"" Gov. Perry said. ""Mr. President, we have tried two and a half years of government creating jobs, it's time to let the private sector get to work. Americans need work, not symbolism. We need new jobs, not new agencies. If you want to create jobs, don't create a new agency, and stop all the unnecessary regulations of the agencies you already control."" Gov. Perry highlighted the healthy jobs climate in Texas, where more than 40 percent of the nation's net new jobs have been created since June 2009. He noted the key to creating economic prosperity is upholding policies based on fiscal restraint, low taxes, reasonable and predictable regulations, and a fair legal system. In contrast, under President Obama, America has lost 2.5 million jobs, unemployment has gone up and there are one in six work-eligible Americans that cannot find a full time job. As president, Gov. Perry has pledged to get the federal government's fiscal house in order, simplify and limit taxes, restore the country's good credit, and repeal Obama's misguided one-size-fits-all, government-run health care plan. He also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again."
Rick Perry,R,p,"August 17, 2011","Press Release - Perry: Responsible Policies, Not Luck, Will Get America Working Again","Takes Presidential Campaign Trail to New Hampshire; Criticizes President Obama's Excuses for Struggling Economy BEDFORD, NH  Texas Gov. Rick Perry today took his campaign for president to New Hampshire where he called on President Obama to stop making excuses about the economy and emphasized the importance of empowering the private sector as the key to stimulating the economy. He also reiterated his call to put a freeze on new federal mandates for six months in an effort to free small businesses to create jobs. ""Our economic plan shouldn't depend on luck, it should depend on sound economic fundamentals,"" Gov. Perry said. ""President Obama's policies, which he claims 'reversed the recession,' actually increased unemployment, exploded the debt and led to the first downgrade of credit in the history of our nation."" The governor added, ""The president said yesterday I needed to watch what I say. But actions speak louder than words and my actions as governor are helping create jobs, while the president's tax and regulation policies are killing jobs."" Gov. Perry reiterated the importance of promoting policies based on restrained spending, low taxes, reasonable and predictable regulations and a fair legal system, crediting these priorities as the foundation of Texas' successful job creation. Under the governor's leadership of Texas, the state is responsible for 40 percent of net new jobs created since June 2009 and the unemployment rate remains well below the national average. In contrast, under President Obama, America has lost 2.5 million jobs, unemployment has gone up and there are one in six work-eligible Americans that cannot find a full-time job. As president, Gov. Perry has pledged to get the federal government's fiscal house in order, simplify and limit taxes, restore the country's good credit, and repeal Obama's misguided one-size-fits-all, government-run health care plan. He is also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again."
Rick Perry,R,p,"August 18, 2011","Press Release - Perry: Proposed Federal Building Codes Will Hurt Job Creation, Home Prices, Homebuilders and Homeowners","Takes presidential campaign across New Hampshire; Renews call for temporary freeze of federal regulations PEMBROKE, NH  Texas Gov. Rick Perry today took his presidential campaign to Epoch Homes in Pembroke, New Hampshire. He toured the facility and took questions from employees, renewing his call for a six-month freeze on federal regulations. Additionally, he specifically criticized proposed federal mandates being considered by the U.S. Senate that would enable federal takeover of local building codes. ""If there's one area that government needs to get out of the way, it's in regulation,"" said Gov. Perry. ""With too many American homeowners and homebuilders financially strapped, these proposed federal building codes will hurt job creation, home prices, homebuilders and homeowners. The federal government has no business federalizing local building or energy efficiency guidelines and costing America jobs in the process."" Like many Washington regulations, this housing mandate, proposed by New Hampshire's own Sen. Jean Shaheen, gives little or no consideration to likely increases in the cost of a home. If passed, federal regulators at the Department of Energy would be allowed to take over the local building codes if they decide the private sector isn't meeting federal mandates fast enough. The governor noted that in 2010, the Obama Administration implemented 43 new regulations that cost U.S. businesses more than $26 billion. These are the types of actions that prove how out of touch this administration is with hardworking Americans. If employers didn't have to spend that money dealing with government red tape, they could have instead created 650,000 new jobs that pay $40,000 per year. Gov. Perry reiterated the importance of promoting policies based on restrained spending, low taxes, reasonable and predictable regulations and a fair legal system, crediting these priorities as the foundation of Texas' successful job creation. Under the governor's leadership of Texas, the state is responsible for 40 percent of net new jobs created since June 2009 and the unemployment rate remains well below the national average. In contrast, under President Obama, America has lost 2.5 million jobs, unemployment has gone up and there are one in six work-eligible Americans that cannot find a full-time job. As president, Gov. Perry has pledged to get the federal government's fiscal house in order, simplify and limit taxes, restore the country's good credit, and repeal Obama's misguided one-size-fits-all, government-run health care plan. He is also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again."
Rick Perry,R,p,"August 19, 2011","Press Release - Perry: Economic Freedom Comes From Work and Wages, Not Welfare","Criticizes Administration's Notion that Food Stamps are Economic Stimulus COLUMBIA, SC  Texas Gov. Rick Perry today took his campaign for president to South Carolina, where he underscored his belief that economic opportunity is derived by creating jobs, not issuing welfare. He criticized recent comments from President Obama's administration claiming that food stamps are a form of economic stimulus and emphasized the need to get government out of the way and unleash the private sector to create the jobs our nation needs. ""Most Americans do not yearn to be dependent on government subsidies, they want economic freedom, and economic freedom comes from work and wages, not welfare,"" Gov. Perry said. ""The central issue of this election is an Administration that believes Washington must be our caretaker, and a people who want Washington to only take care of their constitutional responsibilities."" Gov. Perry criticized the Obama Administration for referring to food stamps as economic stimulus, emphasizing that food stamps are not the solution, but a symptom of the problem that too many people are without work. The governor added, ""We have tried two and a half years of government trying to create jobs, it's time to let the private sector get to work."" Gov. Perry reiterated the importance of promoting policies based on restrained spending, low taxes, reasonable and predictable regulations and a fair legal system, crediting these priorities as the foundation of Texas' successful job creation. Under the governor's leadership of Texas, the state is responsible for 40 percent of net new jobs created since June 2009 and the unemployment rate remains well below the national average. In contrast, under President Obama, America has lost 2.5 million jobs, unemployment has gone up and there are one in six work-eligible Americans that cannot find a full-time job. As president, Gov. Perry has pledged to get the federal government's fiscal house in order, simplify and limit taxes, restore the country's good credit, and repeal Obama's misguided one-size-fits-all, government-run health care plan. He is also committed to holding government accountable to the taxpayers, and adhering to the fiscally responsible principles that will lead to job creation, and in turn, wealth, while educating and innovating in science, technology, engineering and math to create the jobs and progress needed to get America working again."
Rick Perry,R,p,"August 19, 2011","Press Release - Dallas Fed Chief Separates ""Fact From Fiction"" on Texas Jobs","On Wednesday, Richard Fisher, President and CEO of the Federal Reserve Bank of Dallas, gave a speech in which he separated ""fact from fiction"" about the record of job creation in Texas. Key facts from his remarks include: Texas Job Growth is Indisputable: ""These are the facts. You may select whichever metric you wish. Regardless, it is reasonable to assume Texas has accounted for a significant amount of the nation's employment growth both over the past 20 years and since the recession officially ended."" Most new jobs are unrelated to the oil and gas sector: ""The most jobs have been created in the educational and health services sector, which accounts for 13.5 percent of Texas' employment. The second-most jobs have been created in the professional and business services sector, which accounts for 12.5 percent of the Texas workforce. The mining sector, which includes support activities for both mining and oil and gas, employs 2.1 percent (yes, two-point-one percent) of Texas' workers."" Most New Jobs Pay Good Wages: ""...these jobs are not low-paying jobs. The average weekly wage in the education and health services sector is $790; in the professional and business services sector it is $1,117; and in the mining sector, the average weekly wage is $2,271. Together these three sectors account for 68 percent of the jobs that have been created in Texas in the past two years."" Texas job gains are a result of pro-growth policies on taxes, spending and regulations: ""...people and businesses have been picking up stakes and moving to Texas in significant numbers over a prolonged period... And yet Texas, like all states, is subject to the same monetary policy as all the rest... From this, I draw the conclusion that private sector capital and jobs will go to where taxes and spending and regulatory policy are most conducive to growth."" To create jobs, Washington must address taxes, spending and regulations: ""The Committee of 12 and the president have an awesome task. Essentially, they must reboot our entire system of economic incentives and come forward with an updated tax and spending and regulatory regime that incentivizes businesses to invest in the United States and create jobs for American workers rather than gravitate to foreign shores."" The Dallas Fed will provide ongoing updates to counteract inaccurate information: ""The Dallas Fed will henceforth be providing monthly updates on employment in Texas through our website at www.dallasfed.org. We hope it will be a useful tool for everyone ranging from columnists who write for the New York Times to the pundits who provide commentary for Fox News, as well as serious economists."" Full text of Mr. Fisher's remarks"
