Candidate,Party,Type,Date,Title,Speech
Donald Trump,R,s,"July 14, 2015",b'Statement by Donald J. Trump in Response to Hillary Clinton',"b'Download PDFDonald J. Trump Response to Hillary Clinton(New York, NY) July 14, 2015  Today Donald J. Trump released the following statement as a response to Hillary Clinton.Failing candidate Hillary Clinton, who is desperately trying to hold on to her lead in the democratic primary against Bernie Sanders, is knowingly putting out lies about my stance on illegal immigration. I said ""Mexico is sending""--- I\'m not knocking immigration or immigrants, but rather am very critical of the country of Mexico for sending us people that they don\'t want. Likewise I am very critical of illegal immigration and the tremendous problems including crime, which it causes. She is desperate, she is sad, and she is obviously very nervous when she has to revert to issues that have already been settled given the absolute accuracy of my statement. She speaks about ""my tone"" and that\'s the problem with our country\'s leaders. They are more worried about tone than results! It\'s not about being nice--- it\'s about being competent. Hillary should spend more time producing her illegally hidden emails and less time trying to obfuscate a statement by me that is totally clear and obviously very much accepted by the public as true. I am honored, however, that she is attacking me, instead of Jeb Bush. Obviously she knows that JEB is no longer her real competition. The last person she wants to face is Donald Trump.'"
Donald Trump,R,s,"July 15, 2015",b'Statement by Donald J. Trump on the Iran Agreement',"b'Download PDFDonald J. Trump Statement on Iran Agreement(New York, NY) July 14, 2015  Today Donald J. Trump released the following statement in response to the Obama Administration\'s agreement with Iran. The Obama Administration\'s agreement with Iran is very dangerous. Iran developing a nuclear weapon, either through uranium or nuclear fuel, and defying the world is still a very real possibility. The inspections will not be followed, and Iran will no longer have any sanctions. Iran gets everything and loses nothing. Every promise the Obama Administration made in the beginning of negotiations, including the vow (made at the beginning of the negotiations) to get our great American prisoners returned to the U. S. has been broken. This is a bad deal that sets a dangerous precedent. This deal sets off a nuclear arms race in the Middle East, which is the most-unstable region in the world. It is a horrible and perhaps catastrophic event for Israel.Furthermore, we should have kept the billions of dollars we have agreed to pay them. Any great dealmaker would know this is a perfect example of ""tapping along"" and because they have been unchecked for so long throughout this extremely lengthy process, I guarantee they are much closer to producing a nuclear weapon than they were at the start of negotiations. The fact is, the US has incompetent leaders and even more incompetent negotiators. We must do better for America and the world. We have to Make America Great Again.'"
Donald Trump,R,s,"November 11, 2015",b'Statement by Donald J. Trump on Veterans Day',"b'November is a great month for Americans. In New York City, we get to look out on Central Park and see the leaves change as we move from the beauty of Fall to a magnificent city cloaked in the chill and briskness of Winter. What we Americans often gloss over is that November is a time for celebrating the very reason we enjoy the freedom, opportunity and prosperity found nowhere else in the world. The reason we are able to live like we do is due to the courage, dedication and sacrifice of those who serve in the armed forces of the United States and to those who have given the last full measure.This November we should pay particular attention to the world situation. All over the world, young men and women who have volunteered to serve this nation are standing watch to protect us from the evil that is focused on taking away all that we value. We have turmoil in the Middle East, unrest in Europe, aggressive expansion in the Pacific Rim and stateless terrorism that threatens every aspect of freedom all across the globe. At no time in history have things been so precarious. Yet, we are able to find the best among us to step forward and take on the traditions and values of generations past, humbly putting on the uniform of this nation. They do so to support and defend the Constitution, not the President, the Congress or even the flag. They swear to defend an idea and an ideal. As is so subtly stated in the Preamble of our Founding Document, they take on the task ""to secure Liberty for ourselves and our posterity.""On November 10th, the Marine Corps celebrated its 240th birthday. The Marines were, are and will remain unique in the world, a force that is first to fight and last to come home. The Marines have maintained the highest standards and ""once a Marine, always a Marine,"" captures the sense of duty and honor that permeates every pore of those who have worn the Eagle, Globe and Anchor.Today, we honor all veterans who are and have served in the armed forces. This day has special meaning to so many. Over the years, I have hired thousands of veterans and have found them to be among the very best. They bring no attention to themselves except in their extraordinary professionalism and dedication to whatever they choose to do. Quietly, humbly, and without fanfare, they go about their daily lives being great citizens, good moms and dads, and loving, devoted companions. Bearing up under the terrible damage of war, so many carry on with dignity and grace. We should be so proud of them and we should honor them every day. November is also the month we celebrate the Military Family. Too many of us have never had to be away from family and friends on holidays, birthdays and anniversaries. We have never been asked to risk life and limb in places we cannot even find on a map. We go about our daily lives enjoying freedom, most of the time without ever thinking about what it is like to have a loved one in harm\'s way. The sacrifice and strength of military families, those who also serve, is so important to morale and welfare of those so far from home.I have lived a full life and have benefited more than most from the opportunities found in this country. I have a loving, healthy family and I am running for President -- only in America. To be where I am, I thank God every day for those who stand on the ramparts of liberty with courage, strength, humility and dignity. So, this November, let\'s celebrate our veterans and their families and keep them in our prayers. Because of these dedicated Americans, we will be able to Make America Great Again!'"
Donald Trump,R,s,"December 7, 2015",b'Statement by Donald J. Trump Statement on Preventing Muslim Immigration',"b'(New York, NY) December 7th, 2015, -- Donald J. Trump is calling for a total and complete shutdown of Muslims entering the United States until our country\'s representatives can figure out what is going on. According to Pew Research, among others, there is great hatred towards Americans by large segments of the Muslim population. Most recently, a poll from the Center for Security Policy released data showing ""25% of those polled agreed that violence against Americans here in the United States is justified as a part of the global jihad"" and 51% of those polled, ""agreed that Muslims in America should have the choice of being governed according to Shariah."" Shariah authorizes such atrocities as murder against non-believers who won\'t convert, beheadings and more unthinkable acts that pose great harm to Americans, especially women.Mr. Trump stated, ""Without looking at the various polling data, it is obvious to anybody the hatred is beyond comprehension. Where this hatred comes from and why we will have to determine. Until we are able to determine and understand this problem and the dangerous threat it poses, our country cannot be the victims of horrendous attacks by people that believe only in Jihad, and have no sense of reason or respect for human life. If I win the election for President, we are going to Make America Great Again."" - Donald J. Trump'"
Donald Trump,R,s,"December 14, 2015",b'Statement by Donald J. Trump on Record of Health',"b'Download PDFI am proud to share this report, written by the highly respected Dr. Harold Bornstein of Lenox Hill Hospital, stating that I am in excellent health. I am fortunate to have been blessed with great genes --- both of my parents had very long and productive lives. I have truly enjoyed working on the campaign trail with one objective in mind, to Make America Great Again! People have been impressed by my stamina, but to me it has been easy because I am truly doing something that I love. Our country will soon be better and stronger than ever before.  Donald J. TrumpThe report can be viewed here:Donald Trump Health Record PDF'"
Donald Trump,R,s,"December 17, 2015",b'Statement by Donald J. Trump on the Budget Deal',"b'(New York, NY) December 17, 2015  ""If anyone needed more evidence of why the American people are suffering at the hands of their own government, look no further than the budget deal announced by Speaker Ryan. In order to avoid a government shutdown, a cowardly threat from an incompetent President, the elected Republicans in Congress threw in the towel and showed absolutely no budget discipline. The American people will have to absorb higher deficits, greater debt, less economic liberty and more corporate welfare. Congress cannot seem to help itself in bending to every whim of special interests. How can they face their constituents when they continue to burden our children and grandchildren with debts they will never be able to repay? Our government is failing us, so we must do something about it. Who knows how bad things will be when the next administration comes in and has to pick up the pieces? The only special interest not being served by our government is the American people. It is time we imposed budget discipline by holding the line on spending, getting rid of waste, fraud and abuse, and by taking on our debt. To do these things, we need a President who can lead the fight to hold Congress and the rest of government accountable. Together, we can Make America Great Again.""  Donald J. Trump'"
Donald Trump,R,s,"February 13, 2016",b'Statement by Donald J. Trump on Unauthorized RNC Fundraising Notice',"b""The RNC, which is probably not on my side, just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC.' The RNC does not treat me well and then they use my name, without my knowledge, to raise money for themselves. At my insistence, they have withdrawn their request. I am self-funding my campaign and this totally unauthorized notice is yet another example of deceptive Washington tricks used to take advantage of the voters and get money from the hard-working people the politicians have failed. I will not stand for it and neither should you."""
Donald Trump,R,s,"February 13, 2016",b'Statement by Donald J. Trump on Justice Scalia',"b""I would like to offer my sincerest condolences to the Scalia family after the passing of Justice Scalia. Justice Scalia was a remarkable person and a brilliant Supreme Court Justice, one of the best of all time. His career was defined by his reverence for the Constitution and his legacy of protecting Americans' most cherished freedoms. He was a Justice who did not believe in legislating from the bench and he is a person whom I held in the highest regard and will always greatly respect his intelligence and conviction to uphold the Constitution of our country. My thoughts and prayers are with his family during this time."""
Donald Trump,R,s,"February 15, 2016",b'Statement by Donald J. Trump Responding to the Lies of Senator Cruz and Warns of Legal Action',"b'Ted Cruz is a totally unstable individual. He is the single biggest liar I\'ve ever come across, in politics or otherwise, and I have seen some of the best of them. His statements are totally untrue and completely outrageous. It is hard to believe a person who proclaims to be a Christian could be so dishonest and lie so much.Cruz said I would be appointing a liberal judge when in fact I will appoint a great conservative and I am the only candidate who has gone so far, at the debate, as to suggest two individuals I feel would best represent the conservative values we need to protect: William ""Bill"" Pryor Jr. and Diane Sykes.Cruz says I am pro-choice, when in fact I am staunchly pro-life and have been for a long time. Like Ronald Reagan, on many issues, I have evolved.Cruz says I am in favor of ObamaCare, when in fact I have spoken about repealing and replacing this disaster of a system at every speech throughout my campaign and since it\'s inception. Meanwhile, Cruz was responsible for getting Bush to put in the judge that failed to vote against ObamaCare twice.Cruz says I will try to take away your second amendment rights, when I am one of the strongest proponents of the right to bear arms and I say so in every speech that I have made for years. I am a proud member of the NRA and so are my sons.Cruz has become unhinged and is lying with the hopes that his statements will go unchecked until after the election and he will save his failing campaign.In Iowa, Cruz told thousands of Ben Carson voters that Dr. Carson had left the race and to instead vote for Ted Cruz. He apologized when the race was over. Likewise, his fraudulent voter violation form sent to Iowa voters. If Ted is going to continue to lie with such desperation, I have no choice but to fight back.One of the ways I can fight back is to bring a lawsuit against him relative to the fact that he was born in Canada and therefore cannot be President. If he doesn\'t take down his false ads and retract his lies, I will do so immediately. Additionally, the RNC should intervene and if they don\'t they are in default of their pledge to me.I am the strongest on the borders and I will build a wall, and it will be a real wall. I am strongest on illegal immigration, strongest on ISIS, strongest on the military and I will take care of our Vets. I will end common core and preserve the second amendment. I will renegotiate our trade deals and bring our jobs back to our country. I am the only person who will Make America Great Again.'"
Donald Trump,R,s,"February 16, 2016",b'Statement - Donald J. Trump is Pro-Life',"b'Despite Senator Ted Cruz attempting to smear me and totally lie about my beliefs and positions on almost all of the issues, I am a conservative person and I believe in conservative values. Like Ronald Reagan, on many issues, I have evolved. I am pro-life and have been for a long time. https://www.donaldjtrump.com/press-releases/donald-j.-trump-for-president-inc.-oped-the-culture-of-life'"
